grievance_id,district,department,grievance_type,gps_match_flag,photo_uploaded,ivr_call_status,ivr_response,verification_status,reopen_flag
GJ-SWG-10533,Ahmedabad,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10534,Surat,Electricity,Power Cut,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-10535,Ahmedabad,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10536,Ahmedabad,Electricity,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10537,Surat,Roads,Power Cut,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10538,Rajkot,Sanitation,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10539,Surat,Roads,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10540,Surat,Sanitation,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10541,Rajkot,Sanitation,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10542,Rajkot,Roads,Pothole,0,1,FAILED,0,REOPENED,1
GJ-SWG-10543,Ahmedabad,Sanitation,Garbage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-10544,Vadodara,Sanitation,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10545,Rajkot,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10546,Vadodara,Roads,Leakage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-10547,Ahmedabad,Sanitation,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10548,Rajkot,Roads,Garbage,1,0,FAILED,0,FAILED,1
GJ-SWG-10549,Surat,Sanitation,Garbage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10550,Surat,Sanitation,Drainage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10551,Ahmedabad,Sanitation,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10552,Rajkot,Water,Garbage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-10553,Surat,Water,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10554,Vadodara,Sanitation,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10555,Rajkot,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10556,Vadodara,Water,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10557,Surat,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10558,Rajkot,Water,Pothole,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10559,Rajkot,Roads,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10560,Surat,Sanitation,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10561,Vadodara,Water,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10562,Ahmedabad,Sanitation,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10563,Ahmedabad,Water,Pothole,0,1,FAILED,0,FAILED,1
GJ-SWG-10564,Rajkot,Roads,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10565,Surat,Electricity,Garbage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10566,Rajkot,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10567,Rajkot,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10568,Ahmedabad,Electricity,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10569,Rajkot,Roads,Drainage,0,1,FAILED,0,REOPENED,1
GJ-SWG-10570,Ahmedabad,Water,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10571,Vadodara,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10572,Surat,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10573,Ahmedabad,Water,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10574,Ahmedabad,Electricity,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10575,Ahmedabad,Electricity,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10576,Surat,Water,Leakage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10577,Vadodara,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10578,Surat,Sanitation,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10579,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10580,Ahmedabad,Electricity,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10581,Ahmedabad,Electricity,Drainage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-10582,Rajkot,Roads,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10583,Rajkot,Electricity,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10584,Rajkot,Sanitation,Power Cut,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10585,Rajkot,Electricity,Leakage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10586,Surat,Water,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10587,Surat,Roads,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10588,Surat,Sanitation,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10589,Surat,Sanitation,Garbage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-10590,Rajkot,Electricity,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10591,Ahmedabad,Sanitation,Leakage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10592,Rajkot,Roads,Leakage,1,0,FAILED,0,FAILED,1
GJ-SWG-10593,Rajkot,Electricity,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10594,Surat,Sanitation,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10595,Vadodara,Electricity,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10596,Vadodara,Sanitation,Leakage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-10597,Rajkot,Electricity,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10598,Surat,Water,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10599,Ahmedabad,Electricity,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10600,Vadodara,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10601,Surat,Water,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10602,Surat,Electricity,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10603,Rajkot,Roads,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10604,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10605,Vadodara,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10606,Vadodara,Water,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10607,Surat,Roads,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10608,Surat,Roads,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10609,Ahmedabad,Sanitation,Drainage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-10610,Rajkot,Water,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10611,Rajkot,Electricity,Pothole,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-10612,Surat,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10613,Rajkot,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10614,Surat,Electricity,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10615,Vadodara,Water,Drainage,0,0,SUCCESS,2,FAILED,1
GJ-SWG-10616,Vadodara,Roads,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10617,Vadodara,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10618,Vadodara,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10619,Vadodara,Electricity,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10620,Vadodara,Sanitation,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10621,Vadodara,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10622,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10623,Ahmedabad,Sanitation,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10624,Ahmedabad,Water,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10625,Ahmedabad,Sanitation,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10626,Rajkot,Water,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10627,Ahmedabad,Roads,Drainage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-10628,Vadodara,Roads,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10629,Rajkot,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10630,Ahmedabad,Roads,Pothole,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-10631,Surat,Sanitation,Leakage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-10632,Surat,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10633,Surat,Electricity,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10634,Surat,Sanitation,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10635,Surat,Roads,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10636,Surat,Water,Leakage,1,0,FAILED,0,REOPENED,1
GJ-SWG-10637,Rajkot,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10638,Vadodara,Electricity,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10639,Rajkot,Roads,Garbage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10640,Rajkot,Sanitation,Drainage,0,0,FAILED,0,REOPENED,1
GJ-SWG-10641,Vadodara,Roads,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10642,Rajkot,Sanitation,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10643,Surat,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10644,Ahmedabad,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10645,Surat,Electricity,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10646,Vadodara,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10647,Rajkot,Water,Leakage,0,0,FAILED,0,FAILED,1
GJ-SWG-10648,Vadodara,Roads,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10649,Surat,Roads,Garbage,1,0,FAILED,0,FAILED,1
GJ-SWG-10650,Vadodara,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10651,Rajkot,Sanitation,Drainage,0,1,FAILED,0,FAILED,1
GJ-SWG-10652,Surat,Water,Pothole,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-10653,Rajkot,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10654,Ahmedabad,Sanitation,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10655,Surat,Sanitation,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10656,Surat,Water,Drainage,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-10657,Rajkot,Sanitation,Drainage,0,0,FAILED,0,FAILED,1
GJ-SWG-10658,Vadodara,Water,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10659,Surat,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10660,Rajkot,Water,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10661,Vadodara,Water,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10662,Rajkot,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10663,Vadodara,Water,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10664,Vadodara,Electricity,Drainage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-10665,Ahmedabad,Roads,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10666,Ahmedabad,Sanitation,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10667,Ahmedabad,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10668,Rajkot,Water,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10669,Surat,Sanitation,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10670,Ahmedabad,Roads,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10671,Rajkot,Sanitation,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10672,Vadodara,Roads,Leakage,0,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-10673,Vadodara,Sanitation,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10674,Surat,Sanitation,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10675,Vadodara,Sanitation,Leakage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10676,Ahmedabad,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10677,Ahmedabad,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10678,Ahmedabad,Electricity,Leakage,0,0,SUCCESS,2,FAILED,1
GJ-SWG-10679,Surat,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10680,Rajkot,Water,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10681,Ahmedabad,Water,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10682,Ahmedabad,Water,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10683,Ahmedabad,Roads,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10684,Surat,Sanitation,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10685,Ahmedabad,Electricity,Leakage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-10686,Ahmedabad,Electricity,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10687,Rajkot,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10688,Vadodara,Roads,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10689,Rajkot,Water,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10690,Surat,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10691,Ahmedabad,Roads,Drainage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-10692,Vadodara,Roads,Power Cut,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-10693,Ahmedabad,Sanitation,Drainage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-10694,Surat,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10695,Rajkot,Electricity,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10696,Vadodara,Sanitation,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10697,Rajkot,Electricity,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10698,Ahmedabad,Roads,Pothole,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10699,Ahmedabad,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10700,Surat,Water,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10701,Surat,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10702,Rajkot,Sanitation,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10703,Surat,Water,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10704,Vadodara,Sanitation,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10705,Vadodara,Electricity,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10706,Surat,Water,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10707,Vadodara,Sanitation,Drainage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10708,Ahmedabad,Roads,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10709,Ahmedabad,Water,Drainage,0,0,FAILED,0,REOPENED,1
GJ-SWG-10710,Surat,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10711,Surat,Water,Drainage,0,0,SUCCESS,2,FAILED,1
GJ-SWG-10712,Rajkot,Electricity,Leakage,1,0,FAILED,0,REOPENED,1
GJ-SWG-10713,Rajkot,Electricity,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10714,Surat,Water,Leakage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10715,Surat,Electricity,Power Cut,0,0,SUCCESS,1,FAILED,1
GJ-SWG-10716,Vadodara,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10717,Rajkot,Roads,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10718,Rajkot,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10719,Rajkot,Sanitation,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10720,Vadodara,Sanitation,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10721,Surat,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10722,Ahmedabad,Sanitation,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10723,Rajkot,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10724,Vadodara,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10725,Rajkot,Water,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10726,Surat,Water,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10727,Ahmedabad,Sanitation,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10728,Vadodara,Electricity,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10729,Surat,Electricity,Drainage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-10730,Surat,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10731,Rajkot,Roads,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10732,Rajkot,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10733,Surat,Roads,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10734,Ahmedabad,Water,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10735,Vadodara,Roads,Power Cut,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10736,Surat,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10737,Vadodara,Electricity,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10738,Vadodara,Sanitation,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10739,Vadodara,Electricity,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10740,Ahmedabad,Water,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10741,Ahmedabad,Roads,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10742,Surat,Electricity,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10743,Surat,Water,Power Cut,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-10744,Surat,Electricity,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10745,Surat,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10746,Vadodara,Sanitation,Pothole,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-10747,Surat,Electricity,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10748,Rajkot,Roads,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10749,Surat,Electricity,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10750,Vadodara,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10751,Surat,Electricity,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10752,Surat,Sanitation,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10753,Ahmedabad,Electricity,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10754,Surat,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10755,Surat,Roads,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10756,Surat,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10757,Ahmedabad,Water,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10758,Surat,Electricity,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10759,Surat,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10760,Rajkot,Roads,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10761,Surat,Electricity,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10762,Surat,Sanitation,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-10763,Ahmedabad,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10764,Vadodara,Water,Power Cut,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10765,Ahmedabad,Sanitation,Power Cut,0,1,FAILED,0,FAILED,1
GJ-SWG-10766,Surat,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10767,Surat,Water,Leakage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-10768,Rajkot,Roads,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10769,Rajkot,Sanitation,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10770,Rajkot,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10771,Surat,Roads,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10772,Ahmedabad,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10773,Rajkot,Sanitation,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10774,Vadodara,Sanitation,Garbage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-10775,Surat,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10776,Vadodara,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10777,Surat,Electricity,Drainage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-10778,Vadodara,Roads,Pothole,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10779,Ahmedabad,Roads,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10780,Vadodara,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10781,Vadodara,Water,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10782,Surat,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10783,Rajkot,Electricity,Garbage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-10784,Rajkot,Roads,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-10785,Surat,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10786,Surat,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10787,Surat,Roads,Pothole,1,0,SUCCESS,2,FAILED,1
GJ-SWG-10788,Vadodara,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10789,Vadodara,Sanitation,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10790,Surat,Electricity,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10791,Surat,Sanitation,Pothole,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-10792,Vadodara,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10793,Vadodara,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10794,Ahmedabad,Water,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-10795,Surat,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10796,Vadodara,Roads,Leakage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-10797,Vadodara,Water,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10798,Rajkot,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10799,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10800,Rajkot,Water,Garbage,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-10801,Rajkot,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10802,Rajkot,Water,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-10803,Vadodara,Water,Garbage,0,1,FAILED,0,REOPENED,1
GJ-SWG-10804,Rajkot,Electricity,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10805,Vadodara,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10806,Rajkot,Electricity,Leakage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-10807,Vadodara,Electricity,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-10808,Vadodara,Water,Garbage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-10809,Ahmedabad,Sanitation,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-10810,Ahmedabad,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10811,Surat,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10812,Vadodara,Roads,Pothole,0,1,FAILED,0,REOPENED,1
GJ-SWG-10813,Vadodara,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10814,Surat,Sanitation,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10815,Surat,Roads,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-10816,Surat,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10817,Ahmedabad,Sanitation,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-10818,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10819,Surat,Roads,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-10820,Ahmedabad,Electricity,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10821,Vadodara,Water,Garbage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-10822,Ahmedabad,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10823,Surat,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-10824,Rajkot,Electricity,Garbage,0,1,SUCCESS,1,REOPENED,1
